,date_fichier,id,disruption_id,impact_id,period_begin,period_end,status,updated_at,tags,cause,category,severity.name,severity.effect,severity.color,severity.priority,messages_text,impacted_objects_pt_object_id,impacted_objects_pt_object_name
324865,2024-08-23 21:00:00,df19ecc6-617e-11ef-abce-0a58a9feac02,8846d36e-6179-11ef-ae41-0a58a9feac02,df19ecc6-617e-11ef-abce-0a58a9feac02,2024-08-23 20:34:00,2024-08-24 05:15:00,active,2024-08-23 20:38:20,"Actualité,Actualité",perturbation,Incidents,perturbée,SIGNIFICANT_DELAYS,#EF662F,30,Métro 9 : Bagage oublié dans un train - Reprise progressive / trafic reste perturbé,line:IDFM:C01379,RATP Métro 9
324873,2024-08-23 21:30:00,280d3d52-6184-11ef-ac31-0a58a9feac02,8846d36e-6179-11ef-ae41-0a58a9feac02,280d3d52-6184-11ef-ac31-0a58a9feac02,2024-08-23 21:11:40,2024-08-23 21:12:40,past,2024-08-23 21:16:10,Actualité,perturbation,Incidents,perturbée,SIGNIFICANT_DELAYS,#EF662F,30,<p>Le trafic reprend mais reste perturbé sur l'ensemble de la ligne en répercussion d'un bagage oublié dans un train à Mairie de Montreuil.<br><a href='http://www.ratp.fr'>Plus d'informations sur le site ratp.fr</a></p>,line:IDFM:C01379,RATP Métro 9
324881,2024-08-23 21:30:00,280d3d52-6184-11ef-ac31-0a58a9feac02,8846d36e-6179-11ef-ae41-0a58a9feac02,280d3d52-6184-11ef-ac31-0a58a9feac02,2024-08-23 21:11:40,2024-08-23 21:12:40,past,2024-08-23 21:16:10,"Actualité,Actualité",perturbation,Incidents,perturbée,SIGNIFICANT_DELAYS,#EF662F,30,Métro 9 : Bagage oublié dans un train - Reprise progressive / trafic reste perturbé,line:IDFM:C01379,RATP Métro 9
327163,2024-08-24 22:00:00,ab9ce164-6250-11ef-9ca2-0a58a9feac02,6f627eb6-6250-11ef-ac31-0a58a9feac02,ab9ce164-6250-11ef-9ca2-0a58a9feac02,2024-08-24 21:36:58,2024-08-24 21:37:58,past,2024-08-24 21:40:08,Actualité,perturbation,Incidents,perturbée,SIGNIFICANT_DELAYS,#EF662F,30,<p>Le trafic reprend progressivement sur l'ensemble de la ligne en répercussion d'un objet bloquant la voie à Strasbourg - Saint-Denis.<br><a href='http://www.ratp.fr'>Plus d'informations sur le site ratp.fr</a></p>,line:IDFM:C01379,RATP Métro 9
327172,2024-08-24 22:00:00,ab9ce164-6250-11ef-9ca2-0a58a9feac02,6f627eb6-6250-11ef-ac31-0a58a9feac02,ab9ce164-6250-11ef-9ca2-0a58a9feac02,2024-08-24 21:36:58,2024-08-24 21:37:58,past,2024-08-24 21:40:08,"Actualité,Actualité",perturbation,Incidents,perturbée,SIGNIFICANT_DELAYS,#EF662F,30,Métro 9 : Objet bloquant la voie - Reprise progressive,line:IDFM:C01379,RATP Métro 9
327854,2024-08-25 11:00:00,eecd198c-62bd-11ef-ae41-0a58a9feac02,eecad334-62bd-11ef-ae41-0a58a9feac02,eecd198c-62bd-11ef-ae41-0a58a9feac02,2024-08-25 10:38:45,2024-08-26 05:15:00,active,2024-08-25 10:42:16,"Actualité,Actualité",perturbation,Incidents,bloquante,NO_SERVICE,#FF0000,0,<p>Le trafic est interrompu entre Porte de Montreuil et Mairie de Montreuil en raison d'un bagage oublié dans un train à Mairie de Montreuil . <br>Heure de reprise estimée : 11:15.<br>Nous vous invitons à emprunter des itinéraires alternatifs et à vous rapprocher de nos agents.<br><a href='http://www.ratp.fr'>Plus d'informations sur le site ratp.fr</a></p>,line:IDFM:C01379,RATP Métro 9
327881,2024-08-25 11:00:00,eecd198c-62bd-11ef-ae41-0a58a9feac02,eecad334-62bd-11ef-ae41-0a58a9feac02,eecd198c-62bd-11ef-ae41-0a58a9feac02,2024-08-25 10:38:45,2024-08-26 05:15:00,active,2024-08-25 10:42:16,"Actualité,Actualité,Actualité,Actualité",perturbation,Incidents,bloquante,NO_SERVICE,#FF0000,0,Métro 9 : Bagage oublié dans un train - Trafic interrompu,line:IDFM:C01379,RATP Métro 9
327921,2024-08-25 11:30:00,d6719efe-62c1-11ef-9ca2-0a58a9feac02,eecad334-62bd-11ef-ae41-0a58a9feac02,d6719efe-62c1-11ef-9ca2-0a58a9feac02,2024-08-25 11:05:47,2024-08-25 11:06:47,past,2024-08-25 11:10:13,Actualité,perturbation,Incidents,perturbée,SIGNIFICANT_DELAYS,#EF662F,30,<p>Le trafic reprend progressivement sur l'ensemble de la ligne en répercussion d'un bagage oublié dans un train à Mairie de Montreuil.<br><a href='http://www.ratp.fr'>Plus d'informations sur le site ratp.fr</a></p>,line:IDFM:C01379,RATP Métro 9
327951,2024-08-25 11:30:00,d6719efe-62c1-11ef-9ca2-0a58a9feac02,eecad334-62bd-11ef-ae41-0a58a9feac02,d6719efe-62c1-11ef-9ca2-0a58a9feac02,2024-08-25 11:05:47,2024-08-25 11:06:47,past,2024-08-25 11:10:13,"Actualité,Actualité",perturbation,Incidents,perturbée,SIGNIFICANT_DELAYS,#EF662F,30,Métro 9 : Bagage oublié dans un train - Reprise progressive,line:IDFM:C01379,RATP Métro 9
330392,2024-08-26 10:30:00,564785fe-6384-11ef-ae41-0a58a9feac02,564459a6-6384-11ef-ae41-0a58a9feac02,564785fe-6384-11ef-ae41-0a58a9feac02,2024-08-26 10:20:07,2024-08-27 05:15:00,active,2024-08-26 10:22:35,Actualité,perturbation,Incidents,perturbée,SIGNIFICANT_DELAYS,#EF662F,30,<p>Le trafic est perturbé en direction de Mairie de Montreuil en raison d'une panne de signalisation à Porte de Saint-Cloud.<br><a href='http://www.ratp.fr'>Plus d'informations sur le site ratp.fr</a></p>,line:IDFM:C01379,RATP Métro 9
330412,2024-08-26 10:30:00,564785fe-6384-11ef-ae41-0a58a9feac02,564459a6-6384-11ef-ae41-0a58a9feac02,564785fe-6384-11ef-ae41-0a58a9feac02,2024-08-26 10:20:07,2024-08-27 05:15:00,active,2024-08-26 10:22:35,"Actualité,Actualité",perturbation,Incidents,perturbée,SIGNIFICANT_DELAYS,#EF662F,30,Métro 9 : Panne de signalisation - Trafic perturbé,line:IDFM:C01379,RATP Métro 9
333159,2024-08-27 14:00:00,3dda0fbe-646a-11ef-abce-0a58a9feac02,b8501bc4-6467-11ef-ae41-0a58a9feac02,3dda0fbe-646a-11ef-abce-0a58a9feac02,2024-08-27 13:43:43,2024-08-27 13:44:43,past,2024-08-27 13:48:13,Actualité,perturbation,Incidents,perturbée,SIGNIFICANT_DELAYS,#EF662F,30,<p>Le trafic est perturbé sur l'ensemble de la ligne en raison d'un bagage oublié dans un train à Havre-Caumartin.<br><a href='http://www.ratp.fr'>Plus d'informations sur le site ratp.fr</a></p>,line:IDFM:C01379,RATP Métro 9
333292,2024-08-27 14:00:00,3dda0fbe-646a-11ef-abce-0a58a9feac02,b8501bc4-6467-11ef-ae41-0a58a9feac02,3dda0fbe-646a-11ef-abce-0a58a9feac02,2024-08-27 13:43:43,2024-08-27 13:44:43,past,2024-08-27 13:48:13,"Actualité,Actualité",perturbation,Incidents,perturbée,SIGNIFICANT_DELAYS,#EF662F,30,Métro 9 : Bagage oublié dans un train - Trafic perturbé,line:IDFM:C01379,RATP Métro 9
334742,2024-08-28 00:30:00,4b9a99a6-64c0-11ef-ae41-0a58a9feac02,559a5006-64be-11ef-ac31-0a58a9feac02,4b9a99a6-64c0-11ef-ae41-0a58a9feac02,2024-08-28 00:02:00,2024-08-29 05:15:00,active,2024-08-28 00:04:13,"Actualité,Actualité",perturbation,Incidents,bloquante,NO_SERVICE,#FF0000,0,<p>Le trafic est interrompu entre Havre-Caumartin et République en raison de l'actionnement d'un signal d'alarme à Strasbourg - Saint-Denis . <br>Heure de reprise estimée : 00:30.<br>Nous vous invitons à emprunter des itinéraires alternatifs et à vous rapprocher de nos agents.<br><a href='http://www.ratp.fr'>Plus d'informations sur le site ratp.fr</a></p>,line:IDFM:C01379,RATP Métro 9
334744,2024-08-28 00:30:00,4b9a99a6-64c0-11ef-ae41-0a58a9feac02,559a5006-64be-11ef-ac31-0a58a9feac02,4b9a99a6-64c0-11ef-ae41-0a58a9feac02,2024-08-28 00:02:00,2024-08-29 05:15:00,active,2024-08-28 00:04:13,"Actualité,Actualité,Actualité,Actualité",perturbation,Incidents,bloquante,NO_SERVICE,#FF0000,0,Métro 9 : Actionnement d'un signal d'alarme - Trafic interrompu,line:IDFM:C01379,RATP Métro 9
334751,2024-08-28 01:00:00,c9f500c6-64c4-11ef-ac31-0a58a9feac02,559a5006-64be-11ef-ac31-0a58a9feac02,c9f500c6-64c4-11ef-ac31-0a58a9feac02,2024-08-28 00:32:00,2024-08-29 05:15:00,active,2024-08-28 00:36:23,Actualité,perturbation,Incidents,perturbée,SIGNIFICANT_DELAYS,#EF662F,30,<p>Le trafic reprend mais reste très perturbé sur l'ensemble de la ligne en répercussion de l'actionnement d'un signal d'alarme à Strasbourg - Saint-Denis.<br><a href='http://www.ratp.fr'>Plus d'informations sur le site ratp.fr</a></p>,line:IDFM:C01379,RATP Métro 9
334758,2024-08-28 01:00:00,c9f500c6-64c4-11ef-ac31-0a58a9feac02,559a5006-64be-11ef-ac31-0a58a9feac02,c9f500c6-64c4-11ef-ac31-0a58a9feac02,2024-08-28 00:32:00,2024-08-29 05:15:00,active,2024-08-28 00:36:23,"Actualité,Actualité",perturbation,Incidents,perturbée,SIGNIFICANT_DELAYS,#EF662F,30,Métro 9 : Actionnement d'un signal d'alarme - Reprise progressive / trafic reste très perturbé,line:IDFM:C01379,RATP Métro 9
334761,2024-08-28 01:30:00,771dab44-64cb-11ef-ac31-0a58a9feac02,559a5006-64be-11ef-ac31-0a58a9feac02,771dab44-64cb-11ef-ac31-0a58a9feac02,2024-08-28 01:19:39,2024-08-28 01:20:39,past,2024-08-28 01:24:11,Actualité,perturbation,Incidents,perturbée,SIGNIFICANT_DELAYS,#EF662F,30,<p>Le trafic reprend mais reste très perturbé sur l'ensemble de la ligne en répercussion de l'actionnement d'un signal d'alarme à Strasbourg - Saint-Denis.<br><a href='http://www.ratp.fr'>Plus d'informations sur le site ratp.fr</a></p>,line:IDFM:C01379,RATP Métro 9
334766,2024-08-28 01:30:00,771dab44-64cb-11ef-ac31-0a58a9feac02,559a5006-64be-11ef-ac31-0a58a9feac02,771dab44-64cb-11ef-ac31-0a58a9feac02,2024-08-28 01:19:39,2024-08-28 01:20:39,past,2024-08-28 01:24:11,"Actualité,Actualité",perturbation,Incidents,perturbée,SIGNIFICANT_DELAYS,#EF662F,30,Métro 9 : Actionnement d'un signal d'alarme - Reprise progressive / trafic reste très perturbé,line:IDFM:C01379,RATP Métro 9
338280,2024-08-29 08:00:00,97cebf92-65c8-11ef-9ca2-0a58a9feac02,97cbf596-65c8-11ef-9ca2-0a58a9feac02,97cebf92-65c8-11ef-9ca2-0a58a9feac02,2024-08-29 07:34:36,2024-08-30 05:15:00,active,2024-08-29 07:36:08,"Actualité,Actualité",perturbation,Incidents,bloquante,NO_SERVICE,#FF0000,0,<p>Le trafic est interrompu entre Franklin D. Roosevelt et Havre-Caumartin en raison d'un bagage oublié sur un quai à Miromesnil . <br>Heure de reprise estimée : 08:00.<br>Nous vous invitons à emprunter des itinéraires alternatifs et à vous rapprocher de nos agents.<br><a href='http://www.ratp.fr'>Plus d'informations sur le site ratp.fr</a></p>,line:IDFM:C01379,RATP Métro 9
338329,2024-08-29 08:00:00,97cebf92-65c8-11ef-9ca2-0a58a9feac02,97cbf596-65c8-11ef-9ca2-0a58a9feac02,97cebf92-65c8-11ef-9ca2-0a58a9feac02,2024-08-29 07:34:36,2024-08-30 05:15:00,active,2024-08-29 07:36:08,"Actualité,Actualité,Actualité,Actualité",perturbation,Incidents,bloquante,NO_SERVICE,#FF0000,0,Métro 9 : Bagage oublié sur un quai - Trafic interrompu,line:IDFM:C01379,RATP Métro 9
338353,2024-08-29 08:30:00,1ca88e10-65cd-11ef-ae41-0a58a9feac02,97cbf596-65c8-11ef-9ca2-0a58a9feac02,1ca88e10-65cd-11ef-ae41-0a58a9feac02,2024-08-29 08:03:47,2024-08-29 08:04:47,past,2024-08-29 08:08:29,Actualité,perturbation,Incidents,perturbée,SIGNIFICANT_DELAYS,#EF662F,30,<p>Le trafic reprend mais reste perturbé sur l'ensemble de la ligne en répercussion d'un bagage oublié sur un quai à Miromesnil.<br><a href='http://www.ratp.fr'>Plus d'informations sur le site ratp.fr</a></p>,line:IDFM:C01379,RATP Métro 9
338394,2024-08-29 08:30:00,1ca88e10-65cd-11ef-ae41-0a58a9feac02,97cbf596-65c8-11ef-9ca2-0a58a9feac02,1ca88e10-65cd-11ef-ae41-0a58a9feac02,2024-08-29 08:03:47,2024-08-29 08:04:47,past,2024-08-29 08:08:29,"Actualité,Actualité",perturbation,Incidents,perturbée,SIGNIFICANT_DELAYS,#EF662F,30,Métro 9 : Bagage oublié sur un quai - Reprise progressive / trafic reste perturbé,line:IDFM:C01379,RATP Métro 9
338896,2024-08-29 12:30:00,fe152468-65ef-11ef-ac31-0a58a9feac02,c1d45b60-65ed-11ef-ae41-0a58a9feac02,fe152468-65ef-11ef-ac31-0a58a9feac02,2024-08-29 12:13:05,2024-08-29 12:14:05,past,2024-08-29 12:18:10,Actualité,perturbation,Incidents,perturbée,SIGNIFICANT_DELAYS,#EF662F,30,<p>Le trafic reprend mais reste très perturbé sur l'ensemble de la ligne en répercussion d'une intervention des équipes techniques à Mairie de Montreuil.<br><a href='http://www.ratp.fr'>Plus d'informations sur le site ratp.fr</a></p>,line:IDFM:C01379,RATP Métro 9
338908,2024-08-29 12:30:00,fe152468-65ef-11ef-ac31-0a58a9feac02,c1d45b60-65ed-11ef-ae41-0a58a9feac02,fe152468-65ef-11ef-ac31-0a58a9feac02,2024-08-29 12:13:05,2024-08-29 12:14:05,past,2024-08-29 12:18:10,"Actualité,Actualité",perturbation,Incidents,perturbée,SIGNIFICANT_DELAYS,#EF662F,30,Métro 9 : Intervention des équipes techniques - Reprise progressive / trafic reste très perturbé,line:IDFM:C01379,RATP Métro 9
341978,2024-08-30 12:30:00,7084b80a-66b9-11ef-ac31-0a58a9feac02,b5e92926-66b4-11ef-ae41-0a58a9feac02,7084b80a-66b9-11ef-ac31-0a58a9feac02,2024-08-30 12:15:45,2024-08-30 12:16:45,past,2024-08-30 12:20:11,Actualité,perturbation,Incidents,perturbée,SIGNIFICANT_DELAYS,#EF662F,30,<p>Le trafic est perturbé sur l'ensemble de la ligne en raison d'un ajustement de l'intervalle entre les trains à Pont de Sèvres.<br><a href='http://www.ratp.fr'>Plus d'informations sur le site ratp.fr</a></p>,line:IDFM:C01379,RATP Métro 9
342002,2024-08-30 12:30:00,7084b80a-66b9-11ef-ac31-0a58a9feac02,b5e92926-66b4-11ef-ae41-0a58a9feac02,7084b80a-66b9-11ef-ac31-0a58a9feac02,2024-08-30 12:15:45,2024-08-30 12:16:45,past,2024-08-30 12:20:11,"Actualité,Actualité",perturbation,Incidents,perturbée,SIGNIFICANT_DELAYS,#EF662F,30,Métro 9 : Ajustement de l'intervalle entre les trains - Trafic perturbé,line:IDFM:C01379,RATP Métro 9
343982,2024-08-30 23:30:00,8095945a-6716-11ef-903f-0a58a9feac02,360bda98-6716-11ef-ac31-0a58a9feac02,8095945a-6716-11ef-903f-0a58a9feac02,2024-08-30 23:24:00,2024-08-31 05:15:00,active,2024-08-30 23:26:21,"Actualité,Actualité",perturbation,Incidents,bloquante,NO_SERVICE,#FF0000,0,<p>Le trafic est interrompu entre Trocadéro et Franklin D. Roosevelt en raison de personnes sur les voies à Franklin D. Roosevelt . <br>Heure de reprise estimée : 23:45.<br>Nous vous invitons à emprunter des itinéraires alternatifs et à vous rapprocher de nos agents.<br><a href='http://www.ratp.fr'>Plus d'informations sur le site ratp.fr</a></p>,line:IDFM:C01379,RATP Métro 9
343993,2024-08-30 23:30:00,8095945a-6716-11ef-903f-0a58a9feac02,360bda98-6716-11ef-ac31-0a58a9feac02,8095945a-6716-11ef-903f-0a58a9feac02,2024-08-30 23:24:00,2024-08-31 05:15:00,active,2024-08-30 23:26:21,"Actualité,Actualité,Actualité,Actualité",perturbation,Incidents,bloquante,NO_SERVICE,#FF0000,0,Métro 9 : Personnes sur les voies - Trafic interrompu,line:IDFM:C01379,RATP Métro 9
346823,2024-09-01 01:30:00,72149718-67ee-11ef-9ca2-0a58a9feac02,7210b742-67ee-11ef-9ca2-0a58a9feac02,72149718-67ee-11ef-9ca2-0a58a9feac02,2024-09-01 01:10:28,2024-09-02 05:15:00,active,2024-09-01 01:12:08,"Actualité,Actualité",perturbation,Incidents,bloquante,NO_SERVICE,#FF0000,0,<p>Le trafic est interrompu entre Porte de Montreuil et Mairie de Montreuil en raison d'un bagage oublié sur un quai à Robespierre . <br>Heure de reprise estimée : 01:45.<br>Nous vous invitons à emprunter des itinéraires alternatifs et à vous rapprocher de nos agents.<br><a href='http://www.ratp.fr'>Plus d'informations sur le site ratp.fr</a></p>,line:IDFM:C01379,RATP Métro 9
346831,2024-09-01 01:30:00,72149718-67ee-11ef-9ca2-0a58a9feac02,7210b742-67ee-11ef-9ca2-0a58a9feac02,72149718-67ee-11ef-9ca2-0a58a9feac02,2024-09-01 01:10:28,2024-09-02 05:15:00,active,2024-09-01 01:12:08,"Actualité,Actualité,Actualité,Actualité",perturbation,Incidents,bloquante,NO_SERVICE,#FF0000,0,Métro 9 : Bagage oublié sur un quai - Trafic interrompu,line:IDFM:C01379,RATP Métro 9
346835,2024-09-01 02:00:00,ebf2f9ea-67f2-11ef-ac31-0a58a9feac02,7210b742-67ee-11ef-9ca2-0a58a9feac02,ebf2f9ea-67f2-11ef-ac31-0a58a9feac02,2024-09-01 01:41:00,2024-09-02 05:15:00,active,2024-09-01 01:44:11,"Actualité,Actualité",perturbation,Incidents,bloquante,NO_SERVICE,#FF0000,0,<p>Le trafic est interrompu entre Porte de Montreuil et Mairie de Montreuil en raison d'un bagage oublié sur un quai à Robespierre . <br>Pas de reprise prévue d'ici la fin de service.<br>Nous vous invitons à emprunter des itinéraires alternatifs et à vous rapprocher de nos agents.<br><a href='http://www.ratp.fr'>Plus d'informations sur le site ratp.fr</a></p>,line:IDFM:C01379,RATP Métro 9
346850,2024-09-01 02:00:00,ebf2f9ea-67f2-11ef-ac31-0a58a9feac02,7210b742-67ee-11ef-9ca2-0a58a9feac02,ebf2f9ea-67f2-11ef-ac31-0a58a9feac02,2024-09-01 01:41:00,2024-09-02 05:15:00,active,2024-09-01 01:44:11,"Actualité,Actualité,Actualité,Actualité",perturbation,Incidents,bloquante,NO_SERVICE,#FF0000,0,Métro 9 : Bagage oublié sur un quai - Trafic interrompu,line:IDFM:C01379,RATP Métro 9
346915,2024-09-01 03:30:00,1bf2359a-6800-11ef-ac31-0a58a9feac02,7210b742-67ee-11ef-9ca2-0a58a9feac02,1bf2359a-6800-11ef-ac31-0a58a9feac02,2024-09-01 03:14:32,2024-09-01 03:15:32,past,2024-09-01 03:18:35,Actualité,perturbation,Incidents,perturbée,SIGNIFICANT_DELAYS,#EF662F,30,<p>Le trafic reprend mais reste très perturbé sur l'ensemble de la ligne en répercussion d'un bagage oublié sur un quai à Robespierre.<br><a href='http://www.ratp.fr'>Plus d'informations sur le site ratp.fr</a></p>,line:IDFM:C01379,RATP Métro 9
346917,2024-09-01 03:30:00,1bf2359a-6800-11ef-ac31-0a58a9feac02,7210b742-67ee-11ef-9ca2-0a58a9feac02,1bf2359a-6800-11ef-ac31-0a58a9feac02,2024-09-01 03:14:32,2024-09-01 03:15:32,past,2024-09-01 03:18:35,"Actualité,Actualité",perturbation,Incidents,perturbée,SIGNIFICANT_DELAYS,#EF662F,30,Métro 9 : Bagage oublié sur un quai - Reprise progressive / trafic reste très perturbé,line:IDFM:C01379,RATP Métro 9
347436,2024-09-01 11:30:00,f15195f8-6843-11ef-903f-0a58a9feac02,0876ff7c-6842-11ef-ac31-0a58a9feac02,f15195f8-6843-11ef-903f-0a58a9feac02,2024-09-01 11:20:25,2024-09-01 11:21:25,past,2024-09-01 11:24:09,Actualité,perturbation,Incidents,perturbée,SIGNIFICANT_DELAYS,#EF662F,30,<p>Le trafic reprend mais reste perturbé sur l'ensemble de la ligne en répercussion d'une intervention des équipes techniques à Pont de Sèvres.<br><a href='http://www.ratp.fr'>Plus d'informations sur le site ratp.fr</a></p>,line:IDFM:C01379,RATP Métro 9
347446,2024-09-01 11:30:00,f15195f8-6843-11ef-903f-0a58a9feac02,0876ff7c-6842-11ef-ac31-0a58a9feac02,f15195f8-6843-11ef-903f-0a58a9feac02,2024-09-01 11:20:25,2024-09-01 11:21:25,past,2024-09-01 11:24:09,"Actualité,Actualité",perturbation,Incidents,perturbée,SIGNIFICANT_DELAYS,#EF662F,30,Métro 9 : Intervention des équipes techniques - Reprise progressive / trafic reste perturbé,line:IDFM:C01379,RATP Métro 9
349018,2024-09-01 23:00:00,1aba71b8-68a2-11ef-9ca2-0a58a9feac02,d0b8e00e-68a1-11ef-9ca2-0a58a9feac02,1aba71b8-68a2-11ef-9ca2-0a58a9feac02,2024-09-01 22:34:00,2024-09-02 05:15:00,active,2024-09-01 22:38:11,"Actualité,Actualité",perturbation,Incidents,bloquante,NO_SERVICE,#FF0000,0,<p>Le trafic est interrompu entre Havre-Caumartin et Oberkampf en raison de personnes sur les voies à République . <br>Heure de reprise estimée : 23:00.<br>Nous vous invitons à emprunter des itinéraires alternatifs et à vous rapprocher de nos agents.<br><a href='http://www.ratp.fr'>Plus d'informations sur le site ratp.fr</a></p>,line:IDFM:C01379,RATP Métro 9
349029,2024-09-01 23:00:00,1aba71b8-68a2-11ef-9ca2-0a58a9feac02,d0b8e00e-68a1-11ef-9ca2-0a58a9feac02,1aba71b8-68a2-11ef-9ca2-0a58a9feac02,2024-09-01 22:34:00,2024-09-02 05:15:00,active,2024-09-01 22:38:11,"Actualité,Actualité,Actualité,Actualité",perturbation,Incidents,bloquante,NO_SERVICE,#FF0000,0,Métro 9 : Personnes sur les voies - Trafic interrompu,line:IDFM:C01379,RATP Métro 9
349038,2024-09-01 23:30:00,86f8d954-68a8-11ef-903f-0a58a9feac02,d0b8e00e-68a1-11ef-9ca2-0a58a9feac02,86f8d954-68a8-11ef-903f-0a58a9feac02,2024-09-01 23:19:03,2024-09-01 23:20:03,past,2024-09-01 23:24:10,Actualité,perturbation,Incidents,perturbée,SIGNIFICANT_DELAYS,#EF662F,30,<p>Le trafic est perturbé sur l'ensemble de la ligne en raison de personnes sur les voies à République.<br><a href='http://www.ratp.fr'>Plus d'informations sur le site ratp.fr</a></p>,line:IDFM:C01379,RATP Métro 9
349049,2024-09-01 23:30:00,86f8d954-68a8-11ef-903f-0a58a9feac02,d0b8e00e-68a1-11ef-9ca2-0a58a9feac02,86f8d954-68a8-11ef-903f-0a58a9feac02,2024-09-01 23:19:03,2024-09-01 23:20:03,past,2024-09-01 23:24:10,"Actualité,Actualité",perturbation,Incidents,perturbée,SIGNIFICANT_DELAYS,#EF662F,30,Métro 9 : Personnes sur les voies - Trafic perturbé,line:IDFM:C01379,RATP Métro 9
349456,2024-09-02 07:00:00,710b9bee-68e5-11ef-ac31-0a58a9feac02,52251b0c-68e4-11ef-ac31-0a58a9feac02,710b9bee-68e5-11ef-ac31-0a58a9feac02,2024-09-02 06:36:02,2024-09-02 06:37:02,past,2024-09-02 06:40:12,Actualité,perturbation,Incidents,perturbée,SIGNIFICANT_DELAYS,#EF662F,30,<p>Le trafic est perturbé en direction de Pont de Sèvres en raison d'un incident technique sur un train à Robespierre.<br><a href='http://www.ratp.fr'>Plus d'informations sur le site ratp.fr</a></p>,line:IDFM:C01379,RATP Métro 9
349461,2024-09-02 07:00:00,710b9bee-68e5-11ef-ac31-0a58a9feac02,52251b0c-68e4-11ef-ac31-0a58a9feac02,710b9bee-68e5-11ef-ac31-0a58a9feac02,2024-09-02 06:36:02,2024-09-02 06:37:02,past,2024-09-02 06:40:12,"Actualité,Actualité",perturbation,Incidents,perturbée,SIGNIFICANT_DELAYS,#EF662F,30,Métro 9 : Incident technique sur un train - Trafic perturbé,line:IDFM:C01379,RATP Métro 9
350092,2024-09-02 11:30:00,1a3f08d2-690d-11ef-9ca2-0a58a9feac02,1a3c2824-690d-11ef-9ca2-0a58a9feac02,1a3f08d2-690d-11ef-9ca2-0a58a9feac02,2024-09-02 11:21:42,2024-09-03 05:15:00,active,2024-09-02 11:24:06,Actualité,perturbation,Incidents,perturbée,SIGNIFICANT_DELAYS,#EF662F,30,<p>Le trafic est perturbé sur l'ensemble de la ligne en raison de personnes sur les voies à Michel-Ange - Auteuil.<br><a href='http://www.ratp.fr'>Plus d'informations sur le site ratp.fr</a></p>,line:IDFM:C01379,RATP Métro 9
350101,2024-09-02 11:30:00,1a3f08d2-690d-11ef-9ca2-0a58a9feac02,1a3c2824-690d-11ef-9ca2-0a58a9feac02,1a3f08d2-690d-11ef-9ca2-0a58a9feac02,2024-09-02 11:21:42,2024-09-03 05:15:00,active,2024-09-02 11:24:06,"Actualité,Actualité",perturbation,Incidents,perturbée,SIGNIFICANT_DELAYS,#EF662F,30,Métro 9 : Personnes sur les voies - Trafic perturbé,line:IDFM:C01379,RATP Métro 9
351567,2024-09-02 18:30:00,636f067c-6946-11ef-abce-0a58a9feac02,8caeacc8-6945-11ef-9ca2-0a58a9feac02,636f067c-6946-11ef-abce-0a58a9feac02,2024-09-02 18:09:54,2024-09-02 18:10:54,past,2024-09-02 18:14:10,Actualité,perturbation,Incidents,perturbée,SIGNIFICANT_DELAYS,#EF662F,30,<p>Le trafic reprend progressivement sur l'ensemble de la ligne en répercussion d'une intervention des équipes techniques.<br><a href='http://www.ratp.fr'>Plus d'informations sur le site ratp.fr</a></p>,line:IDFM:C01379,RATP Métro 9
351571,2024-09-02 18:30:00,636f067c-6946-11ef-abce-0a58a9feac02,8caeacc8-6945-11ef-9ca2-0a58a9feac02,636f067c-6946-11ef-abce-0a58a9feac02,2024-09-02 18:09:54,2024-09-02 18:10:54,past,2024-09-02 18:14:10,"Actualité,Actualité",perturbation,Incidents,perturbée,SIGNIFICANT_DELAYS,#EF662F,30,Métro 9 : Intervention des équipes techniques - Reprise progressive,line:IDFM:C01379,RATP Métro 9
353443,2024-09-03 09:30:00,f80934be-69c4-11ef-abce-0a58a9feac02,f8058102-69c4-11ef-abce-0a58a9feac02,f80934be-69c4-11ef-abce-0a58a9feac02,2024-09-03 09:17:12,2024-09-04 05:15:00,active,2024-09-03 09:20:16,Actualité,perturbation,Incidents,perturbée,SIGNIFICANT_DELAYS,#EF662F,30,<p>Le trafic est perturbé en direction de Pont de Sèvres en raison d'un malaise voyageur à Franklin D. Roosevelt.<br><a href='http://www.ratp.fr'>Plus d'informations sur le site ratp.fr</a></p>,line:IDFM:C01379,RATP Métro 9
353464,2024-09-03 09:30:00,f80934be-69c4-11ef-abce-0a58a9feac02,f8058102-69c4-11ef-abce-0a58a9feac02,f80934be-69c4-11ef-abce-0a58a9feac02,2024-09-03 09:17:12,2024-09-04 05:15:00,active,2024-09-03 09:20:16,"Actualité,Actualité",perturbation,Incidents,perturbée,SIGNIFICANT_DELAYS,#EF662F,30,Métro 9 : Malaise voyageur - Trafic perturbé,line:IDFM:C01379,RATP Métro 9
